Student_ID,Attendance_Rate,Study_Hours,Previous_Scores,Internet_Access,Result
9134,100.0,0.5,95.6,Yes,Fail
9135,52.0,3.6,66.1,Yes,Fail
9136,73.2,10.1,74.6,No,Pass
9137,61.4,4.1,74.2,Yes,Pass
9138,84.1,1.5,75.3,Yes,Pass
9139,50.7,7.4,69.4,Yes,Fail
9140,80.2,6.0,75.9,No,Pass
9141,65.5,4.6,98.1,Yes,Pass
9142,64.0,1.6,60.7,Yes,Fail
9143,53.3,5.1,63.1,Yes,Fail
9144,68.0,6.4,70.8,Yes,Pass
9145,91.3,1.2,72.1,Yes,Pass
9146,74.6,5.0,84.6,Yes,Fail
9147,84.4,3.3,77.9,No,Pass
9148,100.0,0.8,66.2,Yes,Pass
9149,79.0,3.5,86.5,Yes,Pass
9150,66.6,2.9,66.9,No,Pass
9151,82.0,3.7,80.0,Yes,Fail
9152,66.8,2.6,80.2,Yes,Fail
9153,67.4,0.9,70.1,Yes,Pass
9154,52.2,9.7,62.4,No,Pass
9155,88.9,18.0,100.0,Yes,Pass
9156,69.2,3.0,53.1,Yes,Fail
9157,77.7,4.1,66.0,Yes,Pass
9158,59.5,17.8,58.8,Yes,Pass
9159,81.5,1.6,98.6,Yes,Fail
9160,63.6,2.5,65.4,Yes,Fail
9161,72.9,5.6,78.9,Yes,Pass
9162,88.2,4.8,79.4,Yes,Pass
9163,86.9,8.0,89.5,Yes,Pass
9164,74.7,6.1,77.2,No,Fail
9165,48.5,10.6,66.8,Yes,Pass
9166,100.0,5.2,100.0,Yes,Pass
9167,100.0,1.2,94.4,No,Pass
9168,85.8,3.0,75.5,No,Pass
9169,63.7,7.4,75.0,Yes,Pass
9170,73.3,3.5,100.0,Yes,Pass
9171,66.8,5.0,79.0,Yes,Pass
9172,94.0,5.1,88.5,Yes,Pass
9173,78.9,2.3,65.7,Yes,Pass
9174,63.2,2.9,78.8,Yes,Fail
9175,67.9,4.7,82.7,Yes,Pass
9176,91.8,7.1,89.0,Yes,Pass
9177,99.0,1.3,90.6,Yes,Pass
9178,,4.2,100.0,Yes,Pass
9179,86.4,9.2,91.8,Yes,Pass
9180,71.2,4.0,88.0,No,Pass
9181,26.4,5.7,53.9,No,Fail
9182,79.5,10.5,78.4,Yes,Pass
9183,75.0,4.6,83.8,Yes,Pass
9184,77.1,10.3,77.2,No,Pass
9185,75.8,3.0,77.4,Yes,Pass
9186,55.1,8.5,72.2,No,Pass
9187,83.4,5.0,76.6,Yes,Pass
9188,84.5,5.1,84.5,Yes,Pass
9189,85.2,5.7,83.4,Yes,Pass
9190,,5.0,94.3,Yes,Pass
9191,84.1,5.2,75.9,Yes,Pass
9192,68.8,12.8,54.4,Yes,Pass
9193,73.9,5.9,73.8,No,Pass
9194,76.4,8.6,82.2,Yes,Pass
9195,76.6,2.2,87.9,Yes,Pass
9196,90.0,1.0,78.1,No,Pass
9197,84.7,1.1,87.8,Yes,Pass
9198,100.0,1.4,100.0,Yes,Pass
9199,100.0,10.4,97.5,Yes,Pass
9200,76.2,1.0,70.2,Yes,Fail
9201,17.5,3.7,41.9,Yes,Fail
9202,93.6,15.0,91.2,Yes,Pass
9203,66.9,6.7,89.7,Yes,Pass
9204,63.0,2.7,71.6,Yes,Pass
9205,,2.1,72.8,Yes,Pass
9206,68.3,3.1,60.5,Yes,Fail
9207,84.2,5.2,78.5,Yes,Pass
9208,51.6,3.3,58.6,No,Fail
9209,,6.7,69.7,Yes,Pass
9210,80.1,12.5,64.9,No,Pass
9211,,2.4,78.9,No,Pass
9212,84.6,12.9,72.2,No,Pass
9213,63.2,4.8,81.0,Yes,Pass
9214,60.3,3.2,61.6,No,Fail
9215,67.4,2.1,68.0,Yes,Fail
9216,78.6,6.1,82.1,Yes,Pass
9217,97.3,2.5,84.1,Yes,Pass
9218,,6.5,85.7,Yes,Fail
9219,71.7,4.2,85.2,Yes,Pass
9220,55.0,2.9,67.7,Yes,Fail
9221,50.2,4.2,68.8,Yes,Pass
9222,89.5,6.0,61.2,Yes,Pass
9223,83.2,3.8,93.9,Yes,Pass
9224,81.7,2.5,86.0,Yes,Pass
9225,88.8,2.2,83.7,Yes,Fail
9226,67.8,7.0,79.6,Yes,Pass
9227,68.5,1.6,81.1,Yes,Pass
9228,100.0,2.3,85.8,No,Pass
9229,71.3,1.0,79.5,No,Pass
9230,86.0,4.0,93.5,Yes,Pass
9231,75.1,1.8,82.1,No,Pass
9232,47.3,3.7,61.1,Yes,Fail
9233,44.3,3.8,65.1,Yes,Pass
9234,66.3,4.0,87.0,Yes,Pass
9235,90.8,2.7,93.2,Yes,Pass
9236,86.8,6.9,71.8,Yes,Pass
9237,88.7,3.3,90.2,Yes,Fail
9238,60.2,2.4,74.6,Yes,Pass
9239,99.2,1.1,100.0,Yes,Pass
9240,60.5,7.7,70.6,Yes,Fail
9241,78.2,2.6,75.4,Yes,Fail
9242,74.8,6.6,63.7,Yes,Pass
9243,72.4,3.1,69.3,Yes,Fail
9244,95.1,13.3,99.6,Yes,Pass
9245,64.4,13.0,74.2,Yes,Pass
9246,54.8,5.2,66.4,Yes,Fail
9247,75.3,5.3,90.6,No,Pass
9248,69.0,4.9,85.4,Yes,Pass
9249,100.0,3.2,82.6,Yes,Pass
9250,85.1,7.3,94.6,Yes,Pass
9251,68.9,4.1,57.9,Yes,Pass
9252,59.2,1.6,74.2,Yes,Pass
9253,46.8,3.4,66.8,Yes,Fail
9254,59.6,1.7,81.3,Yes,Pass
9255,76.7,1.6,82.2,Yes,Pass
9256,96.4,2.2,85.8,No,Fail
9257,91.8,11.9,84.2,Yes,Pass
9258,78.4,5.7,100.0,Yes,Fail
9259,,3.5,75.9,Yes,Pass
9260,79.0,3.2,85.5,Yes,Fail
9261,67.2,4.4,53.4,No,Fail
9262,100.0,2.6,81.7,No,Pass
9263,72.2,5.9,81.3,Yes,Pass
9264,73.7,4.7,60.7,Yes,Pass
9265,41.8,5.5,66.4,No,Fail
9266,72.1,3.3,68.8,Yes,Fail
9267,87.5,15.2,73.4,Yes,Pass
9268,59.0,1.6,62.2,Yes,Fail
9269,63.7,6.0,87.1,Yes,Pass
9270,86.9,2.8,86.8,Yes,Pass
9271,52.9,4.6,57.3,Yes,Pass
9272,90.9,5.1,93.2,Yes,Pass
9273,67.0,13.0,81.8,Yes,Pass
9274,69.2,5.2,70.8,Yes,Pass
9275,58.1,3.4,78.6,Yes,Fail
9276,80.7,2.5,90.4,Yes,Pass
9277,100.0,17.7,98.5,Yes,Pass
9278,86.7,6.4,76.6,Yes,Pass
9279,62.0,7.1,59.2,No,Pass
9280,92.0,0.7,69.1,Yes,Fail
9281,70.2,2.7,68.5,Yes,Pass
9282,95.6,6.0,84.1,Yes,Pass
9283,87.1,1.1,80.7,Yes,Pass
9284,30.9,4.5,55.0,Yes,Fail
9285,59.9,10.0,87.3,Yes,Pass
9286,,1.9,81.2,Yes,Fail
9287,,2.3,78.2,Yes,Pass
9288,59.6,8.6,51.6,Yes,Fail
9289,65.5,2.7,95.0,Yes,Fail
9290,46.4,2.1,50.0,No,Fail
9291,73.7,10.8,69.8,Yes,Pass
9292,100.0,4.1,97.0,Yes,Pass
9293,,1.9,86.0,Yes,Pass
9294,100.0,8.9,100.0,Yes,Pass
9295,88.2,1.6,91.3,No,Pass
9296,90.4,4.3,84.4,Yes,Pass
9297,100.0,4.9,100.0,Yes,Pass
9298,80.7,2.5,92.0,No,Fail
9299,72.2,6.9,69.5,Yes,Pass
9300,90.5,2.1,94.9,Yes,Pass
9301,96.8,7.2,86.2,Yes,Pass
9302,67.8,3.7,72.9,Yes,Pass
9303,64.2,1.8,73.5,Yes,Pass
9304,77.1,4.4,74.7,Yes,Fail
9305,87.5,5.4,79.4,Yes,Pass
9306,87.0,0.7,93.3,Yes,Pass
9307,53.6,10.1,51.5,Yes,Fail
9308,100.0,3.9,79.4,Yes,Pass
9309,65.4,3.0,79.4,Yes,Pass
9310,71.0,5.1,74.8,Yes,Fail
9311,61.5,4.3,80.7,Yes,Fail
9312,100.0,2.8,93.6,Yes,Pass
9313,78.6,5.2,66.0,Yes,Fail
9314,62.2,7.2,71.7,Yes,Pass
9315,88.0,3.2,89.3,Yes,Pass
9316,86.5,0.3,85.6,Yes,Pass
9317,72.2,6.5,71.4,Yes,Pass
9318,87.6,3.9,81.1,No,Pass
9319,62.6,1.8,65.7,Yes,Fail
9320,67.6,5.5,60.5,Yes,Pass
9321,44.8,1.8,47.8,No,Fail
9322,55.1,6.4,71.5,Yes,Pass
9323,100.0,1.6,81.3,Yes,Pass
9324,99.6,2.7,95.6,Yes,Pass
9325,76.0,0.9,72.0,Yes,Fail
9326,99.9,2.6,76.8,Yes,Pass
9327,72.6,3.0,72.2,Yes,Fail
9328,71.3,3.9,96.6,Yes,Fail
9329,75.8,3.2,76.9,Yes,Pass
9330,73.1,1.6,83.0,Yes,Fail
9331,71.8,3.8,77.6,Yes,Pass
9332,92.2,2.7,72.0,Yes,Pass
9333,77.3,4.5,93.1,Yes,Pass
9334,85.7,2.1,80.4,No,Pass
9335,90.5,2.5,72.1,No,Pass
9336,80.8,5.2,75.3,Yes,Pass
9337,60.4,3.4,68.1,Yes,Pass
9338,54.7,1.0,74.8,Yes,Fail
9339,77.2,10.5,71.8,Yes,Pass
9340,72.4,6.8,100.0,Yes,Pass
9341,76.3,6.6,68.8,Yes,Pass
9342,74.8,0.8,83.5,Yes,Fail
9343,100.0,0.5,70.3,Yes,Fail
9344,55.0,7.7,66.3,Yes,Pass
9345,45.2,1.6,66.3,Yes,Pass
9346,80.0,4.6,68.8,Yes,Fail
9347,69.4,2.6,89.7,Yes,Pass
9348,79.7,0.6,84.2,Yes,Fail
9349,83.8,2.2,78.7,Yes,Pass
9350,94.3,5.2,91.4,Yes,Pass
9351,52.4,3.5,60.3,Yes,Fail
9352,66.6,11.9,85.8,No,Pass
9353,81.4,6.3,90.9,Yes,Pass
9354,86.6,5.4,87.0,Yes,Pass
9355,100.0,4.5,96.1,Yes,Pass
9356,89.3,1.8,69.9,Yes,Pass
9357,74.1,1.9,91.7,Yes,Fail
9358,61.6,4.0,69.8,Yes,Fail
9359,,2.2,83.5,No,Pass
9360,66.1,10.6,80.5,Yes,Pass
9361,84.8,6.2,92.5,No,Pass
9362,78.9,8.4,69.0,Yes,Pass
9363,55.1,0.3,58.3,Yes,Fail
9364,68.5,5.3,96.7,Yes,Pass
9365,88.2,1.0,68.9,Yes,Fail
9366,80.3,9.4,69.2,Yes,Pass
9367,83.5,5.9,82.2,Yes,Pass
9368,80.7,6.5,80.8,Yes,Pass
9369,99.4,6.7,84.3,Yes,Pass
9370,78.5,2.5,85.4,Yes,Fail
9371,69.2,12.8,83.6,Yes,Pass
9372,61.3,6.2,70.5,Yes,Pass
9373,78.7,4.6,76.7,Yes,Pass
9374,38.4,2.7,59.0,Yes,Fail
9375,,3.7,71.1,Yes,Pass
9376,71.9,9.1,59.0,Yes,Pass
9377,54.5,3.2,70.3,Yes,Fail
9378,61.1,2.4,78.2,Yes,Fail
9379,87.1,5.7,82.0,Yes,Pass
9380,78.5,3.9,56.6,Yes,Pass
9381,76.5,2.5,72.5,No,Pass
9382,79.6,7.9,88.9,Yes,Pass
9383,76.4,1.7,63.8,Yes,Pass
9384,93.6,3.3,93.8,Yes,Pass
9385,76.9,2.0,74.0,Yes,Fail
9386,53.1,12.6,66.4,No,Pass
9387,99.5,6.1,82.9,Yes,Pass
9388,80.6,5.1,68.9,Yes,Fail
9389,66.2,2.0,87.4,Yes,Fail
9390,56.2,12.6,76.3,Yes,Pass
9391,80.9,1.1,86.9,Yes,Pass
9392,,3.2,85.7,Yes,Pass
9393,98.6,3.6,94.3,No,Pass
9394,,1.1,84.3,Yes,Fail
9395,62.4,4.3,64.6,Yes,Pass
9396,88.4,2.3,98.0,No,Pass
9397,88.9,10.1,97.3,Yes,Pass
9398,77.5,1.3,82.6,Yes,Pass
9399,85.1,6.5,79.7,Yes,Pass
9400,74.4,4.3,65.0,No,Pass
9401,78.5,7.6,81.5,Yes,Pass
9402,92.5,3.5,100.0,Yes,Pass
9403,84.4,1.9,70.6,Yes,Pass
9404,72.5,11.1,86.4,Yes,Pass
9405,95.3,11.0,82.9,No,Pass
9406,39.5,6.6,55.9,Yes,Fail
9407,100.0,5.8,78.2,Yes,Pass
9408,49.4,5.0,57.2,Yes,Pass
9409,65.6,6.0,79.3,Yes,Pass
9410,74.4,16.0,84.9,Yes,Pass
9411,,1.3,78.8,Yes,Pass
9412,90.1,4.0,80.0,Yes,Pass
9413,59.1,2.6,58.5,Yes,Fail
9414,78.9,4.3,80.1,No,Fail
9415,66.3,1.2,69.5,Yes,Pass
9416,79.4,1.8,81.8,Yes,Pass
9417,74.0,1.6,73.8,Yes,Pass
9418,,6.0,75.2,Yes,Pass
9419,66.8,3.9,75.0,Yes,Fail
9420,67.3,0.9,77.2,Yes,Fail
9421,79.3,0.9,91.9,Yes,Pass
9422,,0.6,81.2,No,Pass
9423,66.0,3.4,78.5,No,Fail
9424,62.0,3.6,89.0,Yes,Fail
9425,,3.8,87.8,Yes,Pass
9426,74.5,2.2,88.9,Yes,Fail
9427,87.5,3.0,77.5,Yes,Pass
9428,61.4,3.4,63.5,Yes,Fail
9429,48.3,3.9,62.6,Yes,Fail
9430,67.0,5.0,73.0,Yes,Pass
9431,63.5,8.1,82.5,Yes,Pass
9432,73.8,2.0,69.6,No,Fail
9433,,6.7,71.8,Yes,Pass
9434,86.1,2.3,93.8,Yes,Pass
9435,70.7,5.9,77.5,No,Pass
9436,77.3,4.1,78.5,Yes,Pass
9437,,15.9,81.1,No,Pass
9438,77.9,4.9,67.7,Yes,Fail
9439,74.6,7.1,65.9,Yes,Fail
9440,82.7,0.2,65.5,Yes,Fail
9441,63.1,7.5,73.6,Yes,Pass
9442,96.0,2.1,97.2,No,Pass
9443,71.5,3.7,83.4,Yes,Pass
9444,55.3,2.9,79.1,No,Fail
9445,77.8,1.5,93.4,Yes,Pass
9446,62.2,11.6,72.5,Yes,Pass
9447,85.0,8.5,81.9,Yes,Pass
9448,100.0,1.8,100.0,Yes,Pass
9449,63.2,1.6,64.6,Yes,Fail
9450,80.0,5.8,68.2,Yes,Pass
9451,48.7,7.4,61.0,Yes,Fail
9452,81.8,3.9,76.3,Yes,Pass
9453,,2.2,71.3,Yes,Fail
9454,65.6,3.4,64.3,Yes,Fail
9455,58.5,0.7,72.9,Yes,Fail
9456,86.0,1.0,77.3,Yes,Pass
9457,90.1,7.8,97.3,No,Pass
9458,75.4,2.5,65.8,Yes,Pass
9459,62.0,3.7,69.6,No,Pass
9460,98.8,4.9,86.1,Yes,Pass
9461,63.7,3.7,74.2,Yes,Fail
9462,42.6,5.0,70.6,Yes,Pass
9463,81.9,7.6,83.6,Yes,Pass
9464,58.4,2.1,67.9,Yes,Fail
9465,89.8,7.9,91.8,Yes,Pass
9466,69.3,4.8,83.1,Yes,Pass
9467,84.1,6.0,84.7,Yes,Pass
9468,96.0,7.6,91.9,Yes,Pass
9469,56.9,4.4,74.9,Yes,Fail
9470,66.5,18.5,56.8,Yes,Pass
9471,73.9,1.4,73.4,Yes,Pass
9472,98.1,7.7,92.8,Yes,Pass
9473,65.1,2.4,69.6,No,Fail
9474,66.1,5.1,70.2,Yes,Fail
9475,82.2,3.6,84.8,Yes,Pass
9476,66.3,3.4,77.1,Yes,Pass
9477,77.3,3.2,83.3,Yes,Pass
9478,51.7,6.0,57.9,Yes,Fail
9479,100.0,1.8,75.8,Yes,Pass
9480,54.8,2.3,75.4,Yes,Fail
9481,70.2,1.6,67.7,Yes,Fail
9482,74.5,11.0,69.1,Yes,Pass
9483,100.0,7.0,81.0,Yes,Pass
9484,55.1,2.4,79.1,Yes,Fail
9485,100.0,5.7,92.1,Yes,Pass
9486,86.4,1.7,86.6,Yes,Pass
9487,81.3,4.1,87.5,No,Pass
9488,60.2,3.2,69.7,Yes,Fail
9489,83.6,3.2,91.9,Yes,Pass
9490,64.1,2.8,60.1,Yes,Fail
9491,94.0,18.0,76.1,Yes,Pass
9492,60.4,6.5,58.8,Yes,Fail
9493,73.3,14.6,80.9,Yes,Pass
9494,66.7,2.7,78.4,Yes,Pass
9495,60.2,1.7,65.4,Yes,Fail
9496,86.1,4.8,80.7,Yes,Fail
9497,83.0,4.1,94.2,Yes,Pass
9498,93.1,6.5,79.6,Yes,Pass
9499,48.3,7.9,67.1,Yes,Pass
9500,91.0,0.6,78.6,Yes,Fail
9501,100.0,15.2,100.0,Yes,Pass
9502,68.2,5.0,80.4,Yes,Pass
9503,100.0,6.2,76.0,No,Pass
9504,71.1,11.1,72.9,No,Pass
9505,54.4,2.1,46.4,Yes,Fail
9506,70.4,3.7,84.2,Yes,Fail
9507,90.7,1.5,100.0,Yes,Fail
9508,62.4,1.8,49.4,Yes,Fail
9509,66.0,7.9,58.7,Yes,Pass
9510,83.9,10.3,83.6,Yes,Pass
9511,75.0,1.0,77.3,Yes,Pass
9512,83.8,5.3,77.8,Yes,Fail
9513,78.6,8.8,61.9,Yes,Pass
9514,82.2,7.6,84.3,Yes,Pass
9515,68.5,4.5,83.1,Yes,Pass
9516,78.5,5.2,100.0,Yes,Pass
9517,61.1,5.3,83.6,No,Pass
9518,94.3,5.0,74.2,Yes,Pass
9519,65.5,5.8,72.6,Yes,Pass
9520,91.9,3.5,91.9,Yes,Pass
9521,71.5,14.3,68.9,Yes,Pass
9522,78.0,2.0,86.8,Yes,Pass
9523,67.6,9.2,80.8,Yes,Pass
9524,59.8,2.3,82.3,Yes,Fail
9525,48.8,6.1,72.4,Yes,Pass
9526,59.2,2.4,72.5,Yes,Pass
9527,70.1,5.8,68.7,Yes,Pass
9528,78.2,3.9,66.2,Yes,Fail
9529,90.2,6.7,87.3,No,Pass
9530,68.3,2.2,70.1,No,Fail
9531,61.8,2.1,67.8,Yes,Fail
9532,53.4,12.3,77.9,Yes,Pass
9533,82.2,3.6,94.8,Yes,Pass
9534,95.7,5.5,75.5,Yes,Pass
9535,94.0,0.9,84.9,No,Pass
9536,85.6,4.3,78.5,Yes,Pass
9537,84.6,2.9,85.4,Yes,Fail
9538,100.0,13.7,67.3,Yes,Pass
9539,80.0,2.8,65.4,Yes,Pass
9540,84.7,13.9,81.2,No,Pass
9541,70.2,2.7,83.0,Yes,Pass
9542,54.6,6.3,68.1,Yes,Fail
9543,64.7,12.4,79.1,No,Pass
9544,74.9,3.7,79.4,Yes,Pass
9545,,11.9,90.7,No,Pass
9546,100.0,7.6,100.0,Yes,Pass
9547,76.2,4.3,70.5,Yes,Pass
9548,92.7,5.7,95.2,Yes,Pass
9549,68.5,10.3,79.3,Yes,Pass
9550,70.3,5.5,100.0,Yes,Pass
9551,55.1,1.3,59.6,Yes,Fail
9552,63.9,7.6,70.8,Yes,Pass
9553,82.9,7.8,71.1,Yes,Pass
9554,75.1,5.3,67.8,Yes,Fail
9555,89.1,2.8,88.4,Yes,Pass
9556,77.7,7.3,80.9,No,Pass
9557,69.7,1.5,80.3,Yes,Fail
9558,100.0,5.6,95.2,Yes,Pass
9559,73.6,5.4,74.4,Yes,Fail
9560,92.4,4.4,83.8,Yes,Pass
9561,69.0,9.1,64.8,Yes,Pass
9562,85.6,3.1,75.8,Yes,Pass
9563,88.9,2.0,83.9,Yes,Pass
9564,78.1,2.2,81.0,Yes,Pass
9565,39.7,9.3,67.0,Yes,Fail
9566,75.3,6.5,83.7,Yes,Pass
9567,93.5,6.1,100.0,Yes,Pass
9568,82.9,5.7,71.7,Yes,Fail
9569,81.7,3.7,78.5,Yes,Pass
9570,49.2,1.8,55.7,No,Fail
9571,64.2,1.9,84.9,Yes,Pass
9572,81.2,5.8,75.6,Yes,Pass
9573,81.2,3.1,92.2,Yes,Pass
9574,93.2,2.4,100.0,Yes,Pass
9575,72.8,3.8,80.5,Yes,Pass
9576,81.1,9.7,83.5,Yes,Pass
9577,,4.7,78.0,Yes,Pass
9578,60.2,13.5,66.9,Yes,Pass
9579,41.2,6.1,56.2,No,Fail
9580,81.5,20.0,79.3,Yes,Pass
9581,77.6,5.3,97.0,Yes,Pass
9582,65.7,5.0,62.4,No,Fail
9583,50.7,4.7,67.4,Yes,Fail
9584,84.4,3.0,89.3,Yes,Pass
9585,71.0,3.6,72.7,Yes,Pass
9586,83.4,15.2,85.9,No,Pass
9587,100.0,3.1,75.0,Yes,Pass
9588,42.9,4.7,74.7,Yes,Fail
9589,64.5,4.8,83.6,Yes,Pass
9590,71.9,3.3,75.0,Yes,Pass
9591,96.8,3.2,79.6,Yes,Pass
9592,50.5,4.0,73.2,Yes,Pass
9593,100.0,7.6,78.5,Yes,Pass
9594,77.0,10.7,68.5,Yes,Pass
9595,73.6,1.5,76.3,Yes,Pass
9596,72.0,13.4,91.2,Yes,Pass
9597,68.5,6.9,80.7,Yes,Pass
9598,90.7,7.1,78.9,Yes,Pass
9599,59.0,2.5,52.7,Yes,Fail
9600,80.2,18.9,80.5,Yes,Pass
9601,69.2,2.3,77.1,No,Pass
9602,63.6,5.0,71.1,Yes,Pass
9603,100.0,5.5,100.0,Yes,Pass
9604,81.3,12.8,79.3,Yes,Pass
9605,84.2,2.4,59.3,Yes,Pass
9606,92.1,5.2,82.0,Yes,Pass
9607,53.7,1.0,71.4,Yes,Fail
9608,100.0,4.5,93.9,Yes,Pass
9609,37.4,5.9,56.9,Yes,Fail
9610,63.5,2.9,68.3,Yes,Fail
9611,68.1,1.2,54.1,Yes,Fail
9612,83.7,13.6,82.7,Yes,Pass
9613,78.3,1.8,75.8,Yes,Pass
9614,72.5,2.0,78.7,Yes,Pass
9615,74.8,2.5,82.3,Yes,Fail
9616,,10.0,82.6,Yes,Pass
9617,52.5,4.1,56.7,Yes,Pass
9618,85.9,1.0,70.0,Yes,Fail
9619,85.4,2.5,77.0,Yes,Fail
9620,98.8,10.0,82.0,Yes,Pass
9621,63.1,1.3,63.3,No,Fail
9622,85.4,1.8,97.1,Yes,Pass
9623,70.7,1.9,76.8,Yes,Pass
9624,92.9,4.2,100.0,Yes,Pass
9625,90.3,4.8,85.1,No,Pass
9626,78.2,3.7,67.4,Yes,Fail
9627,69.9,4.0,66.9,Yes,Pass
9628,89.4,1.6,94.9,Yes,Pass
9629,84.7,3.7,71.0,Yes,Pass
9630,64.7,3.6,77.9,No,Fail
9631,55.1,1.9,64.0,Yes,Fail
9632,70.7,10.8,66.1,Yes,Pass
9633,97.7,9.4,100.0,Yes,Pass
9634,92.2,1.4,80.2,Yes,Pass
9635,58.3,6.1,60.9,Yes,Fail
9636,57.5,5.7,68.0,Yes,Fail
9637,,5.1,82.0,Yes,Pass
9638,58.0,3.6,91.1,Yes,Fail
9639,82.6,5.1,91.9,Yes,Pass
9640,65.8,3.8,67.0,Yes,Fail
9641,99.3,2.5,84.9,Yes,Pass
9642,63.4,6.0,51.5,Yes,Pass
9643,92.2,0.6,87.5,Yes,Pass
9644,77.8,7.3,71.4,Yes,Pass
9645,78.8,4.3,80.3,Yes,Pass
9646,45.4,3.1,43.0,Yes,Fail
9647,42.0,7.1,60.7,Yes,Fail
9648,71.7,5.2,92.8,Yes,Fail
9649,78.7,10.9,79.9,No,Pass
9650,58.1,8.8,61.3,No,Pass
9651,58.7,1.9,69.1,Yes,Fail
9652,83.4,2.9,81.1,Yes,Pass
9653,83.4,2.5,100.0,No,Pass
9654,72.9,2.6,73.1,Yes,Pass
9655,86.7,12.2,71.3,Yes,Pass
9656,57.4,1.4,68.9,Yes,Fail
9657,69.7,9.0,76.8,Yes,Pass
9658,99.7,12.5,95.5,Yes,Pass
9659,76.0,7.9,85.6,Yes,Pass
9660,76.9,6.4,98.0,Yes,Pass
9661,,1.3,84.0,Yes,Pass
9662,54.0,1.1,60.1,Yes,Fail
9663,86.9,5.6,64.9,No,Fail
9664,100.0,3.5,96.6,Yes,Pass
9665,70.1,1.5,66.2,Yes,Pass
9666,87.9,7.3,92.9,Yes,Pass
9667,60.3,6.2,65.2,Yes,Pass
9668,64.7,7.3,89.6,Yes,Pass
9669,80.8,7.4,66.1,Yes,Pass
9670,87.0,9.2,93.7,Yes,Pass
9671,91.8,3.1,94.9,No,Pass
9672,98.5,1.6,94.5,Yes,Pass
9673,74.0,11.8,65.8,Yes,Pass
9674,92.9,1.1,91.8,Yes,Fail
9675,69.9,1.2,76.2,No,Pass
9676,88.5,2.6,65.9,Yes,Pass
9677,78.1,10.8,94.6,Yes,Pass
9678,81.7,2.8,77.4,Yes,Pass
9679,81.4,1.2,95.5,Yes,Pass
9680,50.9,2.0,64.8,Yes,Fail
9681,58.1,1.9,78.9,Yes,Pass
9682,76.5,4.9,69.7,Yes,Pass
9683,,2.3,67.0,Yes,Fail
9684,87.5,0.1,85.2,Yes,Pass
9685,88.1,20.0,80.8,Yes,Pass
9686,79.9,0.5,71.3,Yes,Pass
9687,58.2,1.0,38.4,Yes,Fail
9688,95.7,7.1,79.4,Yes,Pass
9689,100.0,1.5,97.0,Yes,Pass
9690,77.2,6.7,64.6,Yes,Pass
9691,82.7,5.8,69.5,Yes,Pass
9692,78.0,2.7,64.7,Yes,Fail
9693,83.0,6.6,83.6,Yes,Pass
9694,,3.6,67.7,Yes,Pass
9695,,7.3,89.5,Yes,Pass
9696,88.6,10.8,91.6,Yes,Pass
9697,100.0,1.4,92.0,Yes,Fail
9698,54.0,4.7,70.0,Yes,Fail
9699,73.4,4.9,69.1,Yes,Pass
9700,57.3,4.8,61.0,Yes,Pass
9701,98.9,6.7,96.6,No,Pass
9702,66.2,5.9,82.2,Yes,Pass
9703,53.4,1.3,73.7,Yes,Fail
9704,84.6,1.5,77.6,Yes,Fail
9705,100.0,3.3,86.1,Yes,Pass
9706,85.0,4.8,73.2,Yes,Pass
9707,,5.0,86.7,Yes,Pass
9708,81.1,5.3,60.9,Yes,Fail
9709,96.2,6.1,66.1,Yes,Pass
9710,61.9,5.9,50.9,Yes,Fail
9711,73.3,4.0,55.2,Yes,Fail
9712,68.2,10.8,87.7,Yes,Pass
9713,,1.1,76.6,No,Pass
9714,,0.5,63.1,No,Fail
9715,91.6,4.6,84.7,No,Fail
9716,83.5,5.5,96.4,Yes,Pass
9717,84.7,4.6,87.4,No,Pass
9718,77.2,2.7,99.7,Yes,Pass
9719,82.8,5.7,80.3,Yes,Pass
9720,63.0,1.8,64.9,Yes,Fail
9721,70.4,1.0,64.4,Yes,Fail
9722,77.9,8.8,79.2,Yes,Pass
9723,,2.5,89.0,Yes,Pass
9724,79.8,4.5,80.9,Yes,Pass
9725,,2.3,72.9,Yes,Pass
9726,69.3,2.6,87.2,Yes,Pass
9727,100.0,7.6,95.3,Yes,Pass
9728,,4.2,83.2,Yes,Pass
9729,81.2,4.2,72.9,No,Pass
9730,71.5,1.0,73.2,No,Pass
9731,68.2,3.9,78.8,Yes,Pass
9732,73.0,2.2,68.7,No,Fail
9733,79.4,16.7,67.4,No,Pass
9734,46.8,2.0,58.6,Yes,Fail
9735,51.5,10.6,65.3,Yes,Pass
9736,65.4,4.7,86.3,Yes,Pass
9737,78.1,1.4,67.4,No,Fail
9738,71.4,7.5,78.0,Yes,Pass
9739,97.2,10.2,85.8,No,Pass
9740,52.8,13.4,64.1,Yes,Pass
9741,63.7,5.1,87.2,Yes,Pass
9742,97.8,2.2,89.7,Yes,Pass
9743,77.0,2.2,69.4,Yes,Pass
9744,88.3,5.3,93.0,No,Pass
9745,100.0,1.0,98.2,Yes,Pass
9746,64.6,1.5,62.3,Yes,Fail
9747,73.5,4.2,64.8,Yes,Fail
9748,70.9,7.4,79.6,No,Pass
9749,45.7,3.2,62.5,Yes,Fail
9750,70.3,13.2,70.4,Yes,Pass
9751,88.2,5.7,94.7,Yes,Pass
9752,83.1,3.0,75.6,Yes,Pass
